"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"13854","1998 Gali clashes","battle_13461184","needs_review","34","1","25","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","1998 Gali clashes","13461184","full_parse_fallback",""
"13878","1999 East Timorese crisis","battle_15822502","needs_review","30","1","25","4","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1999 East Timorese crisis","15822502","full_parse_fallback",""
"13880","1999 Nigerien coup d'état","battle_26260402","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1999 Nigerien coup d'état","26260402","full_parse_fallback",""
"13883","1999 Shia uprising in Iraq","battle_38396489","needs_review","24","1","19","4","rejected_candidate","date_raw|start_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1999 Shia uprising in Iraq","38396489","full_parse_fallback",""
"13901","2000 Cambodian coup d'état attempt","battle_77297104","needs_review","15","1","10","4","rejected_candidate","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2000 Cambodian coup d'état attempt","77297104","full_parse_fallback",""
"13903","2000 Paraguayan coup attempt","battle_67055306","needs_review","21","1","12","8","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","2000 Paraguayan coup attempt","67055306","full_parse_fallback",""
"13906","Battle of Camp Abubakar","battle_51567292","needs_review","7","1","2","4","invalid_result_type","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Camp Abubakar","51567292","wikitext_batch",""
"13908","Battle of Khiam (2000)","battle_35627527","needs_review","5","3","0","2","battle_id_source_title_mismatch|invalid_result_type|missing_commanders","","text_length|categories","Battle of Khiam (2000)","35627527","wikitext_batch",""
"13923","2001 Central African Republic coup attempt","battle_47408368","needs_review","20","1","15","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_c_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2001 Central African Republic coup attempt","47408368","full_parse_fallback",""
"13924","2001 Ivorian coup attempt","battle_76930935","needs_review","19","1","14","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2001 Ivorian coup attempt","76930935","full_parse_fallback",""
"13927","2001 Special Operations Unit mutiny (Serbia)","battle_69997583","needs_review","10","0","6","4","","location_raw|location_normalized|result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","2001 Special Operations Unit mutiny (Serbia)","69997583","wikitext_batch",""
"13958","Operation MH-1","battle_70754459","needs_review","21","0","16","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_b_min|casualties_side_a_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Operation MH-1","70754459","wikitext_batch",""
"13973","2002 Hebron ambush","battle_33105749","needs_review","29","1","24","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2002 Hebron ambush","33105749","full_parse_fallback",""
"13980","Coalition of the willing (Iraq War)","battle_70929034","needs_review","8","1","3","4","weak_row_no_infobox_no_result","result_raw|result_normalized|notes","acceptance_reason|text_length|categories|extraction_confidence","Coalition of the willing (Iraq War)","70929034","wikitext_batch",""
"13996","2003 Bawean incident","battle_74660148","needs_review","25","1","20","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2003 Bawean incident","74660148","full_parse_fallback",""
"13998","2003 Guinea-Bissau coup d'état","battle_59786164","needs_review","17","1","12","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2003 Guinea-Bissau coup d'état","59786164","full_parse_fallback",""
"14000","2003 Mauritanian coup attempt","battle_63017817","needs_review","15","1","10","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2003 Mauritanian coup attempt","63017817","full_parse_fallback",""
"14001","2003 South Bhutan clashes","battle_73477421","needs_review","28","1","23","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2003 South Bhutan clashes","73477421","full_parse_fallback",""
"14005","2003 attack on Karbala","battle_26862705","needs_review","32","1","27","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2003 attack on Karbala","26862705","full_parse_fallback",""
"14050","2004 Equatorial Guinea coup attempt","battle_13036424","needs_review","17","1","12","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2004 Equatorial Guinea coup attempt","13036424","full_parse_fallback",""
"14051","2004 French–Ivorian clashes","battle_13582438","needs_review","35","1","30","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|belligerent_3_raw|commander_side_a_raw|commander_side_b_raw|commander_side_c_raw|strength_side_a_raw|strength_side_b_raw|strength_side_c_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2004 French–Ivorian clashes","13582438","full_parse_fallback",""
"14052","2004 Good Friday ambush","battle_22580837","needs_review","30","1","21","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","2004 Good Friday ambush","22580837","full_parse_fallback",""
"14086","2005 Hit convoy ambush","battle_17435879","needs_review","25","1","20","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2005 Hit convoy ambush","17435879","full_parse_fallback",""
"14089","2005 Togolese coup d'état","battle_76895492","needs_review","17","1","12","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2005 Togolese coup d'état","76895492","full_parse_fallback",""
"14096","Battle of Tal Afar (2005)","battle_8818973","needs_review","8","2","2","4","battle_id_source_title_mismatch|invalid_result_type","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Tal Afar (2005)","8818973","wikitext_batch",""
"14101","January 2005 Dagestan Raids","battle_10395112","needs_review","5","1","0","4","invalid_result_type","","page_type_confidence|classification_notes|acceptance_reason|categories","January 2005 Dagestan Raids","10395112","wikitext_batch",""
"14103","Mount Elgon insurgency","battle_18002976","needs_review","14","2","7","5","missing_commanders|missing_field","war_name|location_raw|location_normalized|result_raw|result_normalized|casualties_side_c_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Mount Elgon insurgency","18002976","wikitext_batch",""
"14109","2006 Avtury ambush","battle_10348957","needs_review","20","1","15","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2006 Avtury ambush","10348957","full_parse_fallback",""
"14111","2006 Chadian coup attempt","battle_4405249","needs_review","10","2","4","4","missing_commanders|missing_field","war_name|result_raw|result_normalized|notes","acceptance_reason|text_length|categories|extraction_confidence","2006 Chadian coup attempt","4405249","wikitext_batch",""
"14124","2006–2007 Tunisia clashes","battle_53336674","needs_review","23","1","18","4","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2006–2007 Tunisia clashes","53336674","full_parse_fallback",""
"14125","2007 West Azerbaijan clashes","battle_33693442","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2007 West Azerbaijan clashes","33693442","full_parse_fallback",""
"14129","Battle of Al Rumaythah","battle_20789951","needs_review","8","2","2","4","invalid_result_type|missing_commanders","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Al Rumaythah","20789951","wikitext_batch",""
"14150","Eelam War IV","battle_10550768","needs_review","5","1","0","4","invalid_result_type","","page_type_confidence|classification_notes|acceptance_reason|categories","Eelam War IV","10550768","wikitext_batch",""
"14178","2007–2008 Kenyan crisis","battle_15001678","needs_review","16","1","11","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|casualties_side_c_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2007–2008 Kenyan crisis","15001678","full_parse_fallback",""
"14208","Karbala provincial headquarters raid","battle_9129813","needs_review","2","1","1","0","invalid_result_type","casualties_side_b_raw","","Karbala provincial headquarters raid","9129813","wikitext_batch",""
"14210","Operation Achilles","battle_9902040","needs_review","17","1","11","5","invalid_result_type","location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Operation Achilles","9902040","wikitext_batch",""
"14213","Operation Harekate Yolo","battle_15802807","needs_review","2","2","0","0","invalid_result_type|missing_commanders","","","Operation Harekate Yolo","15802807","wikitext_batch",""
"14222","Operation Pickaxe-Handle","battle_11607508","needs_review","1","1","0","0","invalid_result_type","","","Operation Pickaxe-Handle","11607508","wikitext_batch",""
"14232","2008 India–Pakistan standoff","battle_36962249","needs_review","20","1","15","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2008 India–Pakistan standoff","36962249","full_parse_fallback",""
"14236","2008 Mauritanian coup d'état","battle_18742654","needs_review","14","1","9","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2008 Mauritanian coup d'état","18742654","full_parse_fallback",""
"14238","2008 Omdurman attack","battle_17359661","needs_review","32","1","24","7","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|source_family|extraction_confidence","2008 Omdurman attack","17359661","full_parse_fallback",""
"14243","2008–2011 Cambodian–Thai border crisis","battle_18501416","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2008–2011 Cambodian–Thai border crisis","18501416","full_parse_fallback",""
"14294","2009 Honduran coup d'état","battle_23572464","needs_review","15","1","10","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2009 Honduran coup d'état","23572464","full_parse_fallback",""
"14296","2009 Kokang incident","battle_24146406","needs_review","25","1","20","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2009 Kokang incident","24146406","full_parse_fallback",""
"14297","2009 Malagasy political crisis","battle_21319499","needs_review","17","1","12","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2009 Malagasy political crisis","21319499","full_parse_fallback",""
"14298","2009 Peruvian political crisis","battle_23125806","needs_review","25","1","20","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2009 Peruvian political crisis","23125806","full_parse_fallback",""
"14304","Battle of Aanandapuram","battle_28879627","needs_review","6","2","0","4","invalid_result_type|missing_commanders","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Aanandapuram","28879627","wikitext_batch",""
"14320","Daecheong incident","battle_25031296","needs_review","26","1","21","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Daecheong incident","25031296","full_parse_fallback",""
"14348","2010 Guinea-Bissau military unrest","battle_26792789","needs_review","18","1","13","4","rejected_candidate","location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2010 Guinea-Bissau military unrest","26792789","full_parse_fallback",""
"14349","2010 Israel–Lebanon border clash","battle_28244607","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2010 Israel–Lebanon border clash","28244607","full_parse_fallback",""
"14352","2010 Mardakert clashes","battle_27824818","needs_review","18","1","11","6","missing_field","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|belligerent_1_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","2010 Mardakert clashes","27824818","wikitext_batch",""
"14382","2011 Chitral cross-border attacks","battle_74784116","needs_review","21","1","16","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2011 Chitral cross-border attacks","74784116","full_parse_fallback",""
"14384","2011 Guinea-Bissau coup attempt","battle_76867991","needs_review","17","1","12","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2011 Guinea-Bissau coup attempt","76867991","full_parse_fallback",""
"14389","2011 Ras Ajdir clashes","battle_32838432","needs_review","17","1","12","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2011 Ras Ajdir clashes","32838432","full_parse_fallback",""
"14390","2011 Sabha clashes","battle_32064464","needs_review","23","1","18","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2011 Sabha clashes","32064464","full_parse_fallback",""
"14391","2011–2012 Strait of Hormuz dispute","battle_34486672","needs_review","21","1","16","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2011–2012 Strait of Hormuz dispute","34486672","full_parse_fallback",""
"14410","Battle of Saada","battle_24417962","needs_review","1","1","0","0","invalid_result_type","","","Battle of Saada","24417962","wikitext_batch",""
"14412","Battle of Sirte (2011)","battle_33106218","needs_review","8","2","2","4","battle_id_source_title_mismatch|invalid_result_type","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Sirte (2011)","33106218","wikitext_batch",""
"14415","Battle of Tripoli (2011)","battle_32812921","needs_review","9","3","2","4","battle_id_source_title_mismatch|invalid_result_type|suspicious_commander_count","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Tripoli (2011)","32812921","wikitext_batch",""
"14422","First Battle of Benghazi","battle_31008835","needs_review","1","1","0","0","invalid_result_type","","","First Battle of Benghazi","31008835","wikitext_batch",""
"14424","First Battle of Zawiya","battle_32740690","needs_review","7","1","2","4","invalid_result_type","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","First Battle of Zawiya","32740690","wikitext_batch",""
"14443","Second Battle of Benghazi","battle_31228698","needs_review","1","1","0","0","invalid_result_type","","","Second Battle of Benghazi","31228698","wikitext_batch",""
"14466","2012 Bani Walid uprising","battle_34470100","needs_review","19","1","13","5","invalid_result_type","date_raw|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","2012 Bani Walid uprising","34470100","wikitext_batch",""
"14476","2012 Tripoli airport clashes","battle_36173142","needs_review","32","1","27","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","2012 Tripoli airport clashes","36173142","full_parse_fallback",""
"14477","2012 Zintan clashes","battle_36682143","needs_review","21","1","15","5","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|belligerent_3_raw|commander_side_a_raw|commander_side_b_raw|commander_side_c_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|categories|extraction_confidence","2012 Zintan clashes","36682143","full_parse_fallback",""
"14479","2012–2016 Sanamayn clashes","battle_64176187","needs_review","25","1","19","5","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_b_min|strength_side_b_max|infobox_present|notes","classification_notes|acceptance_reason|text_length|categories|extraction_confidence","2012–2016 Sanamayn clashes","64176187","full_parse_fallback",""
"14480","2012–2017 Lebanon–Syria border clashes","battle_39353154","needs_review","19","1","13","5","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|categories|extraction_confidence","2012–2017 Lebanon–Syria border clashes","39353154","full_parse_fallback",""
"14494","Battle of Gao","battle_36267146","needs_review","20","1","10","9","invalid_result_type","result_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Battle of Gao","36267146","wikitext_batch",""
"14545","2013 Colombian clashes","battle_40035227","needs_review","27","1","22","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2013 Colombian clashes","40035227","full_parse_fallback",""
"14546","2013 Depsang standoff","battle_39271670","needs_review","24","1","19","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2013 Depsang standoff","39271670","full_parse_fallback",""
"14549","2013 Lahad Datu standoff","battle_38554050","needs_review","33","1","28","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","2013 Lahad Datu standoff","38554050","full_parse_fallback",""
